"x","y","z","chr","coord","densityVals"
16.049,3.52,-15.936,"chr h",105200000,0.5588235294117647
15.529,3.255,-14.97,"chr h",105300000,0.4117647058823529
15.304,4.341,-14.766,"chr h",105400000,0.5
15.116,5.532,-13.986,"chr h",105500000,0.35294117647058826
15.057,5.381,-13.465,"chr h",105600000,0.35294117647058826
15.434,4.643,-12.926,"chr h",105700000,0.29411764705882354
14.337,3.823,-13.141,"chr h",105800000,0.2647058823529412
13.841,3.381,-14.059,"chr h",105900000,0.29411764705882354
13.207,3.369,-13.607,"chr h",106000000,0.17647058823529413
12.259,3.255,-14.036,"chr h",106100000,0.14705882352941177
11.36,3.576,-14.767,"chr h",106200000,0.23529411764705882
11.065,4.461,-15.103,"chr h",106300000,0.14705882352941177
11.056,3.787,-15.879,"chr h",106400000,0.35294117647058826
10.124,4.123,-15.951,"chr h",106500000,0.2647058823529412
9.939,3.836,-15.273,"chr h",106600000,0.29411764705882354
9.155,3.481,-15.616,"chr h",106700000,0.2647058823529412
9.634,2.716,-16.5,"chr h",106800000,0.4411764705882353
9.405,2.264,-17.415,"chr h",106900000,0.4117647058823529
9.269,1.919,-18.181,"chr h",107000000,0.47058823529411764
9.837,1.288,-18.829,"chr h",107100000,0.4411764705882353
10.627,0.623,-18.355,"chr h",107200000,0.35294117647058826
11.08,1.607,-17.782,"chr h",107300000,0.47058823529411764
10.195,2.268,-17.796,"chr h",107400000,0.4117647058823529
10.761,2.835,-18.177,"chr h",107500000,0.5294117647058824
11.483,3.121,-18.565,"chr h",107600000,0.5
11.094,3.709,-18.499,"chr h",107700000,0.47058823529411764
11.326,4.605,-18.117,"chr h",107800000,0.4411764705882353
11.341,5.396,-18.998,"chr h",107900000,0.5
11,5.371,-20.231,"chr h",108000000,0.5588235294117647
10.124,4.132,-19.468,"chr h",108100000,0.6176470588235294
10.327,3.915,-20.661,"chr h",108200000,0.5294117647058824
10.737,3.737,-20.62,"chr h",108300000,0.5
10.445,3.582,-19.682,"chr h",108400000,0.5588235294117647
9.409,3.02,-19.419,"chr h",108500000,0.5882352941176471
8.469,3.217,-18.727,"chr h",108600000,0.47058823529411764
7.834,3.376,-18.991,"chr h",108700000,0.5
8.572,4.198,-19.502,"chr h",108800000,0.5
8.833,3.886,-20.569,"chr h",108900000,0.5588235294117647
9.086,2.786,-20.466,"chr h",109000000,0.5
9.281,2.797,-19.416,"chr h",109100000,0.5882352941176471
9.536,4.516,-19.218,"chr h",109200000,0.5588235294117647
9.115,4.39,-18.517,"chr h",109300000,0.35294117647058826
9.55,4.097,-17.627,"chr h",109400000,0.38235294117647056
10.366,5.156,-17.538,"chr h",109500000,0.4411764705882353
12.02,5.046,-16.8,"chr h",109600000,0.2647058823529412
12.699,4.235,-16.349,"chr h",109700000,0.29411764705882354
13.352,3.718,-15.546,"chr h",109800000,0.38235294117647056
13.604,4.75,-15.588,"chr h",109900000,0.38235294117647056
14.5,4.714,-14.713,"chr h",110000000,0.47058823529411764
15.781,2.561,-14.882,"chr h",110100000,0.3235294117647059
16.611,2.355,-14.751,"chr h",110200000,0.4117647058823529
17.574,2.131,-14.3,"chr h",110300000,0.29411764705882354
17.511,2.487,-13.841,"chr h",110400000,0.35294117647058826
17.635,2.085,-12.706,"chr h",110500000,0.38235294117647056
17.119,1.957,-12.836,"chr h",110600000,0.3235294117647059
16.121,1.586,-12.972,"chr h",110700000,0.29411764705882354
15.74,2.614,-12.996,"chr h",110800000,0.3235294117647059
16.349,3.553,-12.566,"chr h",110900000,0.2647058823529412
15.732,3.301,-11.564,"chr h",111000000,0.20588235294117646
16.335,3.751,-10.978,"chr h",111100000,0.29411764705882354
16.724,4.124,-10.973,"chr h",111200000,0.3235294117647059
15.935,4.932,-11.096,"chr h",111300000,0.29411764705882354
16.646,5.657,-11.166,"chr h",111400000,0.35294117647058826
16.538,5.629,-12.281,"chr h",111500000,0.35294117647058826
16.789,5.165,-13.038,"chr h",111600000,0.3235294117647059
17.957,5.179,-13.415,"chr h",111700000,0.4411764705882353
17.76,4.68,-13.778,"chr h",111800000,0.3235294117647059
18.283,4.014,-14.267,"chr h",111900000,0.2647058823529412
19.231,4.355,-14.694,"chr h",112000000,0.4117647058823529
20.104,3.524,-15.462,"chr h",112100000,0.38235294117647056
21.098,3.533,-16.188,"chr h",112200000,0.5294117647058824
21.519,3.634,-15.079,"chr h",112300000,0.5588235294117647
21.303,3.916,-14.522,"chr h",112400000,0.5294117647058824
20.624,5.077,-14.71,"chr h",112500000,0.5
20.598,5.114,-15.464,"chr h",112600000,0.6470588235294118
19.82,4.161,-15.949,"chr h",112700000,0.5588235294117647
20.653,4.813,-15.091,"chr h",112800000,0.5294117647058824
21.463,5.569,-15.515,"chr h",112900000,0.5882352941176471
22.292,4.928,-15.525,"chr h",113000000,0.7058823529411765
22.57,4.95,-16.57,"chr h",113100000,0.4117647058823529
22.831,5.974,-17.264,"chr h",113200000,0.3235294117647059
21.943,6.845,-17.034,"chr h",113300000,0.5294117647058824
21.237,6.045,-16.43,"chr h",113400000,0.6176470588235294
20.755,5.479,-16.653,"chr h",113500000,0.6470588235294118
20.08,4.862,-17.045,"chr h",113600000,0.5882352941176471
19.488,5.694,-17.269,"chr h",113700000,0.5588235294117647
19.456,6.687,-17.595,"chr h",113800000,0.5
19.87,7.064,-18.506,"chr h",113900000,0.4411764705882353
19.689,6.752,-17.355,"chr h",114000000,0.5882352941176471
17.503,4.625,-15.324,"chr h",114100000,0.5588235294117647
16.775,4.051,-14.918,"chr h",114200000,0.4411764705882353
16.447,5.143,-15.101,"chr h",114300000,0.38235294117647056
17.079,5.809,-15.223,"chr h",114400000,0.4411764705882353
18.055,6.23,-15.013,"chr h",114500000,0.47058823529411764
18.665,5.557,-15.489,"chr h",114600000,0.5
19.318,5.636,-15.986,"chr h",114700000,0.5
18.927,5.816,-15.874,"chr h",114800000,0.5588235294117647
19.05,6.881,-15.744,"chr h",114900000,0.5
20.075,6.916,-15.479,"chr h",115000000,0.7058823529411765
20.301,6.906,-15.818,"chr h",115100000,0.5588235294117647
20.944,7.765,-18.246,"chr h",115200000,0.4117647058823529
21.675,7.396,-18.237,"chr h",115300000,0.35294117647058826
22.747,7.433,-18.64,"chr h",115400000,0.17647058823529413
23.237,8.132,-17.986,"chr h",115500000,0.14705882352941177
22.472,8.675,-17.336,"chr h",115600000,0.4411764705882353
21.913,9.293,-17.47,"chr h",115700000,0.3235294117647059
21.855,8.508,-16.503,"chr h",115800000,0.5
21.807,7.123,-16.355,"chr h",115900000,0.6176470588235294
21.831,7.19,-16.311,"chr h",116000000,0.5882352941176471
21.021,7.852,-16.778,"chr h",116100000,0.5588235294117647
20.687,7.915,-17.063,"chr h",116200000,0.6470588235294118
20.365,8.465,-16.111,"chr h",116300000,0.5588235294117647
19.345,8.11,-15.655,"chr h",116400000,0.5588235294117647
18.485,7.452,-14.974,"chr h",116500000,0.5
17.965,6.901,-14.16,"chr h",116600000,0.5588235294117647
19.229,6.635,-14.065,"chr h",116700000,0.4117647058823529
19.328,6.262,-13.782,"chr h",116800000,0.5294117647058824
18.373,6.011,-13.195,"chr h",116900000,0.4411764705882353
19.288,6.553,-13.04,"chr h",117000000,0.38235294117647056
19.164,7.681,-13.121,"chr h",117100000,0.4117647058823529
18.529,7.387,-12.971,"chr h",117200000,0.35294117647058826
17.606,6.984,-12.761,"chr h",117300000,0.4117647058823529
18.028,6.3,-12.367,"chr h",117400000,0.5
19.111,5.964,-12.082,"chr h",117500000,0.4117647058823529
19.351,5.217,-12.865,"chr h",117600000,0.29411764705882354
20.522,4.91,-12.989,"chr h",117700000,0.4411764705882353
21.66,4.561,-13.429,"chr h",117800000,0.5882352941176471
22.559,3.69,-13.653,"chr h",117900000,0.5294117647058824
21.843,4.172,-12.69,"chr h",118000000,0.47058823529411764
22.644,4.114,-11.925,"chr h",118100000,0.38235294117647056
22.873,3.16,-11.89,"chr h",118200000,0.4411764705882353
23.642,2.71,-12.78,"chr h",118300000,0.5294117647058824
24.09,1.564,-13.299,"chr h",118400000,0.35294117647058826
24.151,1.805,-13.195,"chr h",118500000,0.35294117647058826
24.785,2.364,-14.004,"chr h",118600000,0.3235294117647059
23.771,2.718,-14.336,"chr h",118700000,0.5
24.289,3.757,-14.726,"chr h",118800000,0.2647058823529412
23.812,3.902,-15.637,"chr h",118900000,0.38235294117647056
22.994,3.855,-14.715,"chr h",119000000,0.5
22.921,4.024,-13.421,"chr h",119100000,0.5
21.362,3.811,-12.185,"chr h",119200000,0.38235294117647056
20.476,3.079,-11.579,"chr h",119300000,0.4411764705882353
19.742,2.536,-10.481,"chr h",119400000,0.4411764705882353
19.12,2.58,-11.736,"chr h",119500000,0.47058823529411764
19.08,2.308,-11.443,"chr h",119600000,0.5
18.568,1.563,-10.806,"chr h",119700000,0.4117647058823529
19.184,1.08,-10.966,"chr h",119800000,0.4117647058823529
19.935,0.565,-11.696,"chr h",119900000,0.5294117647058824
20.208,-0.124,-12.452,"chr h",120000000,0.47058823529411764
20.545,-0.595,-12.098,"chr h",120100000,0.4117647058823529
20.171,-1.102,-11.201,"chr h",120200000,0.35294117647058826
20.608,-1.37,-10.264,"chr h",120300000,0.35294117647058826
20.171,-1.102,-9.356,"chr h",120400000,0.35294117647058826
19.283,-0.991,-9.941,"chr h",120500000,0.35294117647058826
18.895,-1.401,-10.491,"chr h",120600000,0.35294117647058826
17.946,-1.744,-10.407,"chr h",120700000,0.3235294117647059
17.153,-1.349,-9.436,"chr h",120800000,0.4117647058823529
17.751,-0.616,-9.951,"chr h",120900000,0.4117647058823529
17.704,0.079,-10.699,"chr h",121000000,0.4411764705882353
17.059,0.433,-11.437,"chr h",121100000,0.38235294117647056
16.625,-0.093,-11.427,"chr h",121200000,0.4117647058823529
16.423,-1.169,-11.22,"chr h",121300000,0.38235294117647056
16.452,-1.474,-11.179,"chr h",121400000,0.35294117647058826
15.353,-1.168,-11.84,"chr h",121500000,0.23529411764705882
15.212,-0.035,-12.147,"chr h",121600000,0.29411764705882354
14.861,1.112,-12.066,"chr h",121700000,0.23529411764705882
14.401,0.987,-11.024,"chr h",121800000,0.20588235294117646
14.274,-0.114,-10.719,"chr h",121900000,0.20588235294117646
14.527,-0.448,-9.713,"chr h",122000000,0.2647058823529412
14.624,-0.808,-9.155,"chr h",122100000,0.29411764705882354
15.455,-0.929,-8.621,"chr h",122200000,0.29411764705882354
15.54,-2.115,-8.988,"chr h",122300000,0.38235294117647056
15.732,-1.939,-9.724,"chr h",122400000,0.38235294117647056
15.013,-2.369,-10.338,"chr h",122500000,0.29411764705882354
14.521,-2.321,-9.336,"chr h",122600000,0.4411764705882353
13.75,-3.095,-9.849,"chr h",122700000,0.2647058823529412
14.486,-3.739,-10.229,"chr h",122800000,0.20588235294117646
14.635,-4.219,-9.599,"chr h",122900000,0.20588235294117646
15.203,-3.718,-8.989,"chr h",123000000,0.4117647058823529
15.732,-3.752,-8.135,"chr h",123100000,0.4117647058823529
16.341,-2.734,-8.298,"chr h",123200000,0.4117647058823529
16.9,-2.371,-8.045,"chr h",123300000,0.3235294117647059
16.371,-2.05,-6.961,"chr h",123400000,0.20588235294117646
16.344,-1.96,-5.621,"chr h",123500000,0.14705882352941177
16.352,-2.205,-3.992,"chr h",123600000,0.23529411764705882
15.685,-1.536,-2.931,"chr h",123700000,0.11764705882352941
16.098,-2.598,-2.59,"chr h",123800000,0.29411764705882354
16.575,-3.562,-3.206,"chr h",123900000,0.20588235294117646
17.148,-3.402,-2.182,"chr h",124000000,0.29411764705882354
18.164,-2.899,-2.016,"chr h",124100000,0.35294117647058826
17.583,-2.304,-2.75,"chr h",124200000,0.4117647058823529
17.788,-2.807,-3.619,"chr h",124300000,0.4411764705882353
18.244,-3.681,-3.777,"chr h",124400000,0.4411764705882353
18.641,-4.015,-3.147,"chr h",124500000,0.4411764705882353
19.046,-3.409,-2.932,"chr h",124600000,0.38235294117647056
19.41,-3.189,-4.303,"chr h",124700000,0.4117647058823529
19.865,-2.704,-5.223,"chr h",124800000,0.3235294117647059
19.686,-1.702,-4.735,"chr h",124900000,0.4117647058823529
18.619,-1.52,-4.58,"chr h",125000000,0.38235294117647056
17.951,-0.998,-4.077,"chr h",125100000,0.3235294117647059
17.474,-0.226,-3.97,"chr h",125200000,0.23529411764705882
18.283,0.394,-4.314,"chr h",125300000,0.4117647058823529
19.147,-0.273,-4.009,"chr h",125400000,0.5
18.96,-0.871,-2.721,"chr h",125500000,0.38235294117647056
19.04,-0.023,-2.011,"chr h",125600000,0.35294117647058826
18.407,-0.184,-2.806,"chr h",125700000,0.29411764705882354
19.043,-0.472,-3.534,"chr h",125800000,0.47058823529411764
19.689,-0.084,-4.584,"chr h",125900000,0.6176470588235294
20.384,0.678,-5.487,"chr h",126000000,0.38235294117647056
21.351,0.744,-5.951,"chr h",126100000,0.5
20.781,0.2,-5.943,"chr h",126200000,0.5294117647058824
19.657,-0.446,-6.079,"chr h",126300000,0.4117647058823529
19.353,-0.396,-7.263,"chr h",126400000,0.38235294117647056
18.893,-0.685,-8.379,"chr h",126500000,0.4411764705882353
18.18,-0.837,-7.607,"chr h",126600000,0.23529411764705882
18.589,-1.758,-6.868,"chr h",126700000,0.20588235294117646
19.782,-1.688,-6.931,"chr h",126800000,0.29411764705882354
20.525,-0.946,-7.539,"chr h",126900000,0.38235294117647056
21.149,-0.464,-8.448,"chr h",127000000,0.2647058823529412
21.211,-0.237,-7.808,"chr h",127100000,0.4117647058823529
21.51,0.359,-7.363,"chr h",127200000,0.4117647058823529
22.137,-0.461,-7.27,"chr h",127300000,0.4411764705882353
23.345,-0.563,-7.111,"chr h",127400000,0.4411764705882353
24.405,-0.249,-6.856,"chr h",127500000,0.2647058823529412
25.047,-0.087,-7.763,"chr h",127600000,0.2647058823529412
24.52,0.397,-8.514,"chr h",127700000,0.23529411764705882
25.44,0.926,-8.522,"chr h",127800000,0.14705882352941177
25.98,0.985,-7.577,"chr h",127900000,0.17647058823529413
25.608,1.334,-6.652,"chr h",128000000,0.20588235294117646
24.536,1.187,-6.544,"chr h",128100000,0.29411764705882354
23.72,1.596,-7.117,"chr h",128200000,0.29411764705882354
22.688,1.21,-7.031,"chr h",128300000,0.5
22.756,0.668,-7.197,"chr h",128400000,0.4411764705882353
23.011,0.403,-8.285,"chr h",128500000,0.38235294117647056
22.633,-0.697,-8.946,"chr h",128600000,0.4411764705882353
23.365,-1.423,-8.671,"chr h",128700000,0.29411764705882354
24.359,-1.685,-8.588,"chr h",128800000,0.23529411764705882
25.313,-1.846,-8.91,"chr h",128900000,0.11764705882352941
26.263,-1.869,-9.178,"chr h",129000000,0.08823529411764706
27.244,-1.974,-9.409,"chr h",129100000,0.14705882352941177
28.242,-1.881,-9.533,"chr h",129200000,0.08823529411764706
29.172,-1.699,-9.652,"chr h",129300000,0.08823529411764706
-9.558,12.935,-13.477,"chr i",3000000,0.11764705882352941
-9.729,13.166,-12.967,"chr i",3100000,0.17647058823529413
-10.133,13.732,-12.469,"chr i",3200000,0.35294117647058826
-9.03,13.813,-12.517,"chr i",3300000,0.38235294117647056
-8.421,14.658,-12.417,"chr i",3400000,0.38235294117647056
-9.197,15.455,-12.457,"chr i",3500000,0.4117647058823529
-9.737,15.068,-12.528,"chr i",3600000,0.35294117647058826
-9.176,14.947,-11.436,"chr i",3700000,0.5882352941176471
-7.971,14.475,-11.534,"chr i",3800000,0.4117647058823529
-7.607,13.414,-11.365,"chr i",3900000,0.23529411764705882
-8.692,13.587,-11.392,"chr i",4000000,0.4411764705882353
-9.624,14.191,-11.025,"chr i",4100000,0.5294117647058824
-9.261,14.242,-10.909,"chr i",4200000,0.5294117647058824
-9.015,14.349,-9.879,"chr i",4300000,0.5294117647058824
-7.812,14.705,-10.076,"chr i",4400000,0.38235294117647056
-8.012,15.889,-10.183,"chr i",4500000,0.35294117647058826
-8.793,15.585,-10.607,"chr i",4600000,0.47058823529411764
-8.09,15.956,-11.554,"chr i",4700000,0.29411764705882354
-8.247,16.248,-12.512,"chr i",4800000,0.20588235294117646
-9.436,16.498,-12.452,"chr i",4900000,0.20588235294117646
-10.09,16.123,-11.59,"chr i",5000000,0.2647058823529412
-10.598,15.658,-10.589,"chr i",5100000,0.38235294117647056
-10.686,15.157,-10.277,"chr i",5200000,0.4117647058823529
-11.134,15.462,-9.291,"chr i",5300000,0.3235294117647059
-10.796,16.378,-8.901,"chr i",5400000,0.47058823529411764
-9.868,16.134,-8.341,"chr i",5500000,0.4117647058823529
-8.837,16.28,-8.567,"chr i",5600000,0.38235294117647056
-8.392,15.232,-8.463,"chr i",5700000,0.4117647058823529
-9.133,15.428,-9.295,"chr i",5800000,0.47058823529411764
-9.143,16.342,-9.805,"chr i",5900000,0.4117647058823529
-10.024,16.97,-9.917,"chr i",6000000,0.5294117647058824
-9.951,17.129,-8.89,"chr i",6100000,0.47058823529411764
-9.042,17.385,-8.481,"chr i",6200000,0.35294117647058826
-8.967,18.03,-8.929,"chr i",6300000,0.35294117647058826
-9.046,18.388,-10.077,"chr i",6400000,0.2647058823529412
-9.898,18.196,-10.546,"chr i",6500000,0.2647058823529412
-10.865,17.953,-10.448,"chr i",6600000,0.29411764705882354
-11.749,18.686,-10.414,"chr i",6700000,0.23529411764705882
-11.293,19.323,-9.569,"chr i",6800000,0.2647058823529412
-10.426,19.587,-9.322,"chr i",6900000,0.23529411764705882
-10.054,19.066,-8.526,"chr i",7000000,0.3235294117647059
-10.922,19.13,-7.824,"chr i",7100000,0.3235294117647059
-11.24,18.535,-8.573,"chr i",7200000,0.38235294117647056
-11.323,17.685,-9.258,"chr i",7300000,0.3235294117647059
-12.198,17.968,-9.183,"chr i",7400000,0.20588235294117646
-12.434,16.979,-8.342,"chr i",7500000,0.29411764705882354
-12.215,15.7,-8.255,"chr i",7600000,0.29411764705882354
-12.593,15.062,-8.318,"chr i",7700000,0.29411764705882354
-11.477,14.983,-7.82,"chr i",7800000,0.5
-11.052,14.976,-6.529,"chr i",7900000,0.35294117647058826
-10.824,15.446,-6.56,"chr i",8000000,0.35294117647058826
-11.373,15.553,-7.145,"chr i",8100000,0.3235294117647059
-12.295,16.087,-6.791,"chr i",8200000,0.5
-11.969,16.291,-6.417,"chr i",8300000,0.47058823529411764
-12.193,17.002,-5.697,"chr i",8400000,0.47058823529411764
-12.372,17.979,-6.643,"chr i",8500000,0.38235294117647056
-11.632,17.654,-7.282,"chr i",8600000,0.35294117647058826
-10.574,17.341,-7.254,"chr i",8700000,0.5
-10.842,17.176,-7.085,"chr i",8800000,0.5
-10.539,17.281,-6.224,"chr i",8900000,0.4117647058823529
-9.759,16.437,-5.624,"chr i",9000000,0.4117647058823529
-9.137,16.874,-6.492,"chr i",9100000,0.4117647058823529
-8.885,17.175,-6.963,"chr i",9200000,0.5
-9.664,17.526,-5.715,"chr i",9300000,0.5294117647058824
-9.974,18.301,-5.825,"chr i",9400000,0.5294117647058824
-8.917,18.46,-5.562,"chr i",9500000,0.4411764705882353
-8.559,18.593,-4.989,"chr i",9600000,0.5
-8.328,18.894,-5.91,"chr i",9700000,0.5588235294117647
-7.462,19.372,-6.454,"chr i",9800000,0.6176470588235294
-7.212,19.371,-6.494,"chr i",9900000,0.5294117647058824
-8.142,18.747,-6.803,"chr i",10000000,0.4411764705882353
-9.205,18.747,-7.017,"chr i",10100000,0.5
-9.134,19.2,-7.318,"chr i",10200000,0.4411764705882353
-8.784,20.254,-6.996,"chr i",10300000,0.4411764705882353
-8.396,20.264,-7.347,"chr i",10400000,0.4411764705882353
-7.824,20.284,-8.018,"chr i",10500000,0.4117647058823529
-8.123,21.226,-8.588,"chr i",10600000,0.2647058823529412
-7.883,21.564,-7.564,"chr i",10700000,0.5
-7.412,22.452,-7.509,"chr i",10800000,0.5882352941176471
-7.205,21.962,-8.715,"chr i",10900000,0.4117647058823529
-6.858,21.732,-8.869,"chr i",11000000,0.47058823529411764
-6.633,21.164,-9.86,"chr i",11100000,0.29411764705882354
-6.164,21.982,-10.36,"chr i",11200000,0.3235294117647059
-5.462,21.978,-9.468,"chr i",11300000,0.5
-5.604,22.05,-8.496,"chr i",11400000,0.5294117647058824
-5.191,22.639,-8.483,"chr i",11500000,0.5
-5.54,22.452,-7.556,"chr i",11600000,0.38235294117647056
-6.603,22.73,-7.901,"chr i",11700000,0.47058823529411764
-6.399,23.43,-8.718,"chr i",11800000,0.4117647058823529
-6.807,23.252,-9.031,"chr i",11900000,0.4117647058823529
-6.416,23.839,-7.726,"chr i",12000000,0.4117647058823529
-6.218,24.27,-8.306,"chr i",12100000,0.29411764705882354
-7.471,24.329,-8.173,"chr i",12200000,0.23529411764705882
-8.251,23.495,-7.846,"chr i",12300000,0.35294117647058826
-9.746,23.278,-6.671,"chr i",12400000,0.3235294117647059
-9.314,22.779,-7.474,"chr i",12500000,0.29411764705882354
-8.137,22.665,-7.158,"chr i",12600000,0.4117647058823529
-6.955,22.535,-6.357,"chr i",12700000,0.4117647058823529
-6.498,22.904,-5.832,"chr i",12800000,0.4117647058823529
-6.402,24.122,-5.783,"chr i",12900000,0.47058823529411764
-5.969,24.166,-4.793,"chr i",13000000,0.5294117647058824
-7.096,24.001,-4.759,"chr i",13100000,0.47058823529411764
-8.089,24.12,-4.878,"chr i",13200000,0.4411764705882353
-8.625,25.001,-5.254,"chr i",13300000,0.20588235294117646
-8.451,24.374,-6.182,"chr i",13400000,0.2647058823529412
-8.15,23.83,-6.268,"chr i",13500000,0.47058823529411764
-8.245,22.84,-5.949,"chr i",13600000,0.4411764705882353
-8.188,22.411,-5.92,"chr i",13700000,0.5588235294117647
-8.993,22.801,-4.948,"chr i",13800000,0.4411764705882353
-9.81,23.116,-4.378,"chr i",13900000,0.4117647058823529
